split_name,split_role,fold_id,held_out_group,dbp_id,partition,protein_cluster,combined_component,original_target_group,assay_target_group,motif_group,dna_unit,row_level_random_split_allowed,validation_partition,notes
protein_cluster_loco,primary,protein_cluster_loco_fold_4,protein_cluster_4,DBP48,train,protein_cluster_3,combined_component_3,original_target_I_b,assay_target_C,motif_CGTCAG,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP1,test,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_CCTGC,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP3,test,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_GCAGGA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP5,train,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP6,train,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP9,train,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP35,train,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_1,combined_component_1,DBP48,train,protein_cluster_3,combined_component_3,original_target_I_b,assay_target_C,motif_CGTCAG,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP1,train,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_CCTGC,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP3,train,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_GCAGGA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP5,test,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP6,test,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP9,test,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP35,test,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_2,combined_component_2,DBP48,train,protein_cluster_3,combined_component_3,original_target_I_b,assay_target_C,motif_CGTCAG,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP1,train,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_CCTGC,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP3,train,protein_cluster_1,combined_component_1,original_target_A_c,assay_target_A_c,motif_GCAGGA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP5,train,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP6,train,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP9,train,protein_cluster_4,combined_component_2,original_target_B_b,assay_target_B_b,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP35,train,protein_cluster_2,combined_component_2,original_target_B_c,assay_target_B_c,motif_TGCACA,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
combined_component_loco,strict_sensitivity,combined_component_loco_fold_3,combined_component_3,DBP48,test,protein_cluster_3,combined_component_3,original_target_I_b,assay_target_C,motif_CGTCAG,canonical_rc_equivalence_class,False,not_defined_in_v0_5_contract,Future model training must split at protein level; DNA units remain grouped by canonical reverse-complement class.
