protein_id,left_index,right_index,left_score,right_score,difficulty
DBP35,4556,134,0.105525,-0.055095000000000005,easy
DBP35,6890,7355,-0.20048,0.03415,easy
DBP35,2182,5318,0.119655,-0.13093,easy
DBP35,4917,2853,0.06954,-0.08814,easy
DBP35,178,2977,-0.138625,0.15667,easy
DBP35,4323,4735,0.022235,-0.170825,easy
DBP35,3499,4690,0.116695,-0.161505,easy
DBP35,959,8140,-0.197215,0.11692999999999999,easy
DBP35,7615,3908,-0.08007500000000001,0.11186499999999999,easy
DBP35,7947,7297,0.040565000000000004,-0.15071,easy
DBP35,2395,2286,0.087565,-0.11768499999999998,easy
DBP35,5620,5276,0.10000999999999999,-0.12276999999999999,easy
DBP35,715,6121,-0.222595,0.115815,easy
DBP35,5547,4246,-0.132605,0.053195,easy
DBP35,3827,5073,0.02866,-0.152295,easy
DBP35,6698,5210,-0.24819000000000002,0.12565500000000002,easy
DBP35,2273,1594,-0.14162,0.020325,easy
DBP35,4327,2987,-0.09493,0.060545,easy
DBP35,6693,3205,-0.119045,0.06632,easy
DBP35,1990,2259,-0.077025,0.08151,easy
DBP35,7774,7364,-0.09156,0.088055,easy
DBP35,1592,4109,0.11127,-0.097315,easy
DBP35,6604,5671,0.141205,-0.10333999999999999,easy
DBP35,3560,3496,-0.06028,0.13853,easy
DBP35,7776,5708,-0.116395,0.049435,easy
DBP35,7341,7426,-0.134325,0.01223,easy
DBP35,2000,8062,-0.175395,0.075985,easy
DBP35,6004,2151,0.031194999999999997,-0.16344999999999998,easy
DBP35,2924,5006,0.06718,-0.16065000000000002,easy
DBP35,1870,5615,0.07173,-0.092905,easy
DBP35,3773,3965,0.06681000000000001,-0.08146500000000001,easy
DBP35,7933,2548,-0.061095000000000003,0.22392,easy
DBP35,5973,6177,-0.11948500000000001,0.084825,easy
DBP35,1891,7211,0.23761500000000002,-0.12897999999999998,easy
DBP35,5858,6652,-0.047880000000000006,0.118035,easy
DBP35,5570,5928,0.05508,-0.15028999999999998,easy
DBP35,4762,3216,-0.14802500000000002,0.0005500000000000001,easy
DBP35,7810,4461,-0.173975,0.040580000000000005,easy
DBP35,4773,1466,-0.14280500000000002,0.08779500000000001,easy
DBP35,597,4211,-0.1476,0.13802,easy
DBP35,5067,4634,-0.108425,0.057375,easy
DBP35,1406,6486,0.1575,-0.07527,easy
DBP35,379,4714,0.04319,-0.13063,easy
DBP35,2856,2158,-0.117365,0.076995,easy
DBP35,6405,5373,-0.003975000000000003,-0.15782000000000002,easy
DBP35,5455,6084,-0.120405,0.096695,easy
DBP35,3186,7809,0.012225000000000003,-0.12945,easy
DBP35,5985,2238,0.06017,-0.142705,easy
DBP35,4084,2050,0.089755,-0.06810000000000001,easy
DBP35,5734,5385,0.048305,-0.081455,easy
DBP35,5396,4465,-0.157365,0.09729499999999999,easy
DBP35,4767,2684,-0.0667,0.487755,easy
DBP35,5275,6072,-0.159745,0.0048899999999999985,easy
DBP35,5071,2726,-0.031245000000000002,0.29713,easy
DBP35,2107,1175,-0.166435,0.0192,easy
DBP35,5731,3711,0.030545,-0.16122999999999998,easy
DBP35,3797,2353,0.105105,-0.125055,easy
DBP35,7607,195,0.149395,-0.081635,easy
DBP35,2017,4046,0.12483,-0.155435,easy
DBP35,4738,3451,-0.16841,0.06000000000000001,easy
DBP35,3994,2592,0.12571,-0.098135,easy
DBP35,5987,7694,-0.116145,0.111665,easy
DBP35,6021,3152,-0.140165,0.11999499999999999,easy
DBP35,2739,3598,-0.246805,0.12843,easy
DBP35,4319,1760,0.08812500000000001,-0.136765,easy
DBP35,4235,825,0.20517000000000002,-0.192365,easy
DBP35,1397,2226,0.08163000000000001,-0.121785,easy
DBP35,2463,4218,-0.1991,0.075105,easy
DBP35,5931,4563,-0.061845000000000004,0.12179000000000001,easy
DBP35,488,6723,0.115875,-0.14514,easy
DBP35,6732,7287,-0.06394999999999999,0.3083,easy
DBP35,7600,3109,0.0010249999999999999,-0.258845,easy
DBP35,7421,2221,0.07008,-0.13503500000000002,easy
DBP35,2504,5739,0.110495,-0.14564500000000002,easy
DBP35,4434,1326,-0.19450499999999998,0.03402,easy
DBP35,5416,3797,-0.08460000000000001,0.105105,easy
DBP35,403,7548,-0.0752,0.16127,easy
DBP35,2829,1227,-0.1743,0.145505,easy
DBP35,5031,2545,-0.1352,0.07786,easy
DBP35,4580,7822,0.060035,-0.13738,easy
DBP35,5540,2360,0.134885,-0.06742000000000001,easy
DBP35,1378,7167,0.034345,-0.14932499999999999,easy
DBP35,1230,2882,0.05443,-0.148425,easy
DBP35,3903,5449,0.14539,-0.08970500000000001,easy
DBP35,5041,4762,0.083495,-0.14802500000000002,easy
DBP35,586,3007,-0.13962000000000002,0.03284,easy
DBP35,4143,3322,0.147915,-0.041985,easy
DBP35,5049,1096,-0.197,0.169885,easy
DBP35,6639,1293,-0.09131,0.04242,easy
DBP35,3890,5279,0.008355000000000001,-0.15743000000000001,easy
DBP35,1804,7709,-0.108355,0.04912,easy
DBP35,1196,2779,0.01007,-0.15989,easy
DBP35,736,2318,0.02936,-0.152625,easy
DBP35,5433,2863,0.07763500000000001,-0.08223,easy
DBP35,5757,2765,0.043935,-0.132665,easy
DBP35,6412,3443,-0.03698,0.23928,easy
DBP35,5717,6166,0.060955,-0.103235,easy
DBP35,5703,7342,0.2822,-0.047265,easy
DBP35,4867,6804,0.05944000000000001,-0.10076,easy
DBP35,6336,4016,0.04766,-0.16479500000000002,easy
DBP35,7545,5713,0.255595,-0.106105,easy
DBP35,7356,3466,0.04895,-0.188775,easy
DBP35,4765,4223,-0.175085,-0.007349999999999999,easy
DBP35,1221,8189,0.15637,-0.04263,easy
DBP35,4777,7927,-0.03865,0.18455500000000002,easy
DBP35,3161,712,0.016749999999999994,-0.15731499999999998,easy
DBP35,3174,4813,0.03773,-0.12007999999999999,easy
DBP35,4381,4225,-0.06329499999999999,0.074435,easy
DBP35,5377,4679,-0.23100500000000002,-0.010325,easy
DBP35,3219,5629,0.199585,-0.09889,easy
DBP35,1090,7935,0.08254,-0.075845,easy
DBP35,2563,6005,-0.06451,0.208995,easy
DBP35,1958,5249,0.126885,-0.14482,easy
DBP35,6854,277,-0.16763499999999998,0.006974999999999995,easy
DBP35,1028,2024,0.10368,-0.10047500000000001,easy
DBP35,4573,4108,0.18112,-0.09859,easy
DBP35,6013,6864,0.10303999999999999,-0.06597,easy
DBP35,6374,2802,-0.138395,0.0036850000000000008,easy
DBP35,5356,2505,-0.073645,0.09125,easy
DBP35,4348,1736,-0.038419999999999996,0.23169,easy
DBP35,6398,2106,0.08767000000000001,-0.098245,easy
DBP35,3098,4908,-0.1538,0.034015,easy
DBP35,7953,788,0.071255,-0.06472,easy
DBP35,4035,1174,-0.14623,0.082145,easy
DBP35,7184,4273,-0.28094,0.14155,easy
DBP35,7602,4772,0.30727499999999996,-0.152805,easy
DBP35,6982,2269,-0.20768999999999999,0.020294999999999997,easy
DBP35,2861,2894,0.10996,-0.05468,easy
DBP35,4354,2276,0.04011,-0.21113500000000002,easy
DBP35,4887,6254,0.1015,-0.134295,easy
DBP35,6867,6349,0.021390000000000003,-0.182145,easy
DBP35,6207,4690,0.038475,-0.161505,easy
DBP35,3416,3683,-0.121105,0.07009499999999999,easy
DBP35,7706,2439,-0.14116,0.004765,easy
DBP35,2475,5945,0.158935,-0.12515,easy
DBP35,3826,5377,0.083855,-0.23100500000000002,easy
DBP35,3642,7226,-0.017320000000000002,0.13087,medium
DBP35,4776,170,-0.07918,-0.02042,medium
DBP35,5716,7763,0.039645,-0.030875,medium
DBP35,5002,7189,0.006534999999999999,-0.124285,medium
DBP35,5381,3347,-0.036115,0.03533,medium
DBP35,6534,4516,-0.066885,-0.01607,medium
DBP35,283,1922,0.09906999999999999,-0.02792,medium
DBP35,6387,5523,0.04052,-0.023865,medium
DBP35,4016,7904,-0.16479500000000002,-0.05403,medium
DBP35,6462,788,-0.152825,-0.06472,medium
DBP35,2107,489,-0.166435,-0.061615,medium
DBP35,6371,6206,0.09436,-0.0043,medium
DBP35,4415,5876,-0.06899,0.02631,medium
DBP35,3371,7722,0.01606,0.0865,medium
DBP35,6169,3315,-0.00049,-0.059745,medium
DBP35,3628,4531,-0.04107,0.083775,medium
DBP35,6711,6507,0.036605,-0.05814,medium
DBP35,1916,1799,0.018895,-0.08164500000000001,medium
DBP35,355,911,-0.150035,-0.06895499999999999,medium
DBP35,4795,5833,0.02896,-0.066655,medium
DBP35,1559,2316,0.020125,-0.06959,medium
DBP35,7522,7397,-0.021675,0.10681,medium
DBP35,8004,5017,-0.16881000000000002,-0.060715,medium
DBP35,148,4932,-0.0492,0.093255,medium
DBP35,375,6739,-0.07399,-0.013165000000000003,medium
DBP35,5480,6879,-0.008244999999999995,-0.170095,medium
DBP35,4739,4150,-0.07678,0.02339,medium
DBP35,3694,4550,-0.09839500000000001,-0.01507,medium
DBP35,4156,5277,-0.051375,0.06959499999999999,medium
DBP35,1668,1622,-0.037335,0.12397,medium
DBP35,2282,7515,-0.009094999999999999,0.14914,medium
DBP35,5577,4807,-0.033795000000000006,0.019030000000000005,medium
DBP35,361,6162,-0.07386999999999999,0.01507,medium
DBP35,1032,6422,0.11703999999999999,-0.033585,medium
DBP35,2760,6672,-0.0016299999999999997,-0.11434,medium
DBP35,753,3628,0.040285,-0.04107,medium
DBP35,2737,5561,-0.050910000000000004,0.011694999999999999,medium
DBP35,400,1112,-0.120585,-0.01064,medium
DBP35,3735,4181,0.003945,-0.048490000000000005,medium
DBP35,5728,4532,-0.04919,0.017884999999999998,medium
DBP35,6798,7493,-0.11743500000000001,-0.018165,medium
DBP35,2937,4198,-0.032925,0.066765,medium
DBP35,795,6202,0.185635,-0.003280000000000005,medium
DBP35,4600,4105,-0.16077,-0.056940000000000004,medium
DBP35,2773,8187,0.008295,-0.07909500000000001,medium
DBP35,1974,3628,-0.130035,-0.04107,medium
DBP35,74,2194,0.071935,-0.005115,medium
DBP35,7567,7428,0.259675,0.013055,medium
DBP35,3429,99,-0.0050349999999999995,-0.081635,medium
DBP35,2773,6988,0.008295,-0.04332,medium
DBP35,5120,5190,-0.080655,-0.019815,medium
DBP35,6417,3991,0.01917,-0.04795,medium
DBP35,1997,6057,-0.065605,0.05791,medium
DBP35,6678,1563,0.13727499999999998,-0.009094999999999999,medium
DBP35,6671,2530,-0.084515,-0.010499999999999995,medium
DBP35,4838,4658,-0.030129999999999997,0.060865,medium
DBP35,7201,4026,-0.043315000000000006,-0.11544499999999999,medium
DBP35,1358,6014,-0.04246,0.09956,medium
DBP35,658,5029,-0.222635,-0.068455,medium
DBP35,8008,7059,-0.083255,0.010685,medium
DBP35,4119,5367,-0.043145,-0.13286499999999998,medium
DBP35,3914,7357,0.021419999999999998,0.10997,medium
DBP35,1168,1149,0.039685,-0.013825,medium
DBP35,5656,7407,-0.06756000000000001,0.0058,medium
DBP35,2763,8117,0.043715000000000004,-0.073695,medium
DBP35,2724,2674,0.06808499999999999,-0.044455,medium
DBP35,2269,4843,0.020294999999999997,-0.039334999999999995,medium
DBP35,4766,7808,-0.079505,-0.00458,medium
DBP35,7336,3586,0.069515,-0.038335,medium
DBP35,1085,2141,0.078575,-0.05915,medium
DBP35,2913,1470,-0.135215,-0.06268,medium
DBP35,7205,6240,-0.017475,0.052815,medium
DBP35,3269,4605,0.334585,0.04117,medium
DBP35,8013,2837,0.00439,-0.099405,medium
DBP35,1355,8051,-0.055255,-0.00473,medium
DBP35,5309,2086,-0.21987,-0.07905,medium
DBP35,1078,4160,0.13261,0.023405000000000002,medium
DBP35,1001,2866,-0.00782,0.074695,medium
DBP35,4458,2992,-0.053334999999999994,0.03007,medium
DBP35,3053,2424,0.12876,-0.032944999999999995,medium
DBP35,724,1786,0.15685,-0.02188,medium
DBP35,7380,7879,-0.14563500000000001,-0.053535,medium
DBP35,4771,153,0.11643999999999999,-0.007449999999999998,medium
DBP35,7995,1288,-0.005175,0.057505,medium
DBP35,7745,5591,-0.062515,0.04665,medium
DBP35,646,803,-0.10373,-0.00684,medium
DBP35,5415,4110,0.04789,0.442415,medium
DBP35,1271,3094,0.07696,-0.026895000000000002,medium
DBP35,1506,4683,-0.074355,0.04922,medium
DBP35,736,1374,0.02936,-0.069425,medium
DBP35,868,6118,0.16179,0.016165,medium
DBP35,1785,3882,-0.066025,-0.014905000000000002,medium
DBP35,7593,7803,0.028125000000000004,-0.035805000000000003,medium
DBP35,2867,6153,0.03726,-0.016005,medium
DBP35,5461,1231,-0.022775,0.06131999999999999,medium
DBP35,5980,7064,-0.05091,0.031555,medium
DBP35,7142,1314,0.08890500000000001,-0.024524999999999998,medium
DBP35,2207,601,-0.11896000000000001,-0.019745000000000002,medium
DBP35,2050,1844,-0.06810000000000001,0.013355,medium
DBP35,77,2892,-0.056760000000000005,-0.0005149999999999998,medium
DBP35,5160,940,-0.0014799999999999995,-0.052884999999999995,medium
DBP35,7792,4628,-0.06464,-0.009244999999999998,medium
DBP35,3487,6761,-0.05144,0.042745000000000005,medium
DBP35,3535,5913,-0.039525000000000005,0.06495,medium
DBP35,2799,2592,-0.038470000000000004,-0.098135,medium
DBP35,8066,6634,0.034255,-0.02948,medium
DBP35,6002,4512,0.027125000000000003,-0.038495,medium
DBP35,2034,7732,-0.10041,-0.024935000000000002,medium
DBP35,5126,4071,-0.089115,0.000955000000000001,medium
DBP35,7446,3558,0.055005000000000005,-0.039435,medium
DBP35,7195,692,-0.022505,0.067715,medium
DBP35,3948,273,0.14336500000000002,0.039470000000000005,medium
DBP35,2296,821,-0.022825,0.039599999999999996,medium
DBP35,6314,5235,-0.02791,-0.13196000000000002,medium
DBP35,4734,3143,-0.14608,-0.036445,medium
DBP35,6344,3291,0.032545000000000004,-0.056305,medium
DBP35,5989,3255,0.077155,-0.005549999999999999,medium
DBP35,5818,3835,-0.02484,0.16971,medium
DBP35,1270,5895,0.18454,-0.011015,medium
DBP35,1310,7923,0.029355,0.19664500000000001,medium
DBP35,1650,2151,-0.049985,-0.16344999999999998,medium
DBP35,1588,2355,0.03923,-0.085735,medium
DBP35,3000,3528,0.03358,-0.05578,medium
DBP35,3130,7782,-0.07024,0.0022250000000000013,medium
DBP35,5381,5541,-0.036115,-0.168835,medium
DBP35,1654,8087,0.040235,0.155425,medium
DBP35,4030,7076,-0.12256500000000001,-0.000955000000000001,medium
DBP35,7967,439,-0.07559,0.019155000000000002,medium
DBP35,7939,8175,0.045675,0.16935999999999998,medium
DBP35,6545,7577,-0.011045,-0.06613,medium
DBP35,3690,1889,-0.010315,0.08929,medium
DBP35,6662,5540,0.023605,0.134885,medium
DBP35,4680,7914,-0.098715,0.02616,medium
DBP35,316,3470,0.054105,-0.009665,medium
DBP35,4352,7117,0.023915,-0.034585,medium
DBP35,1276,3784,-0.017055,0.09398999999999999,medium
DBP35,3322,6259,-0.041985,0.035214999999999996,medium
DBP35,7442,1221,-0.00221,0.15637,medium
DBP35,1019,2452,0.049515,-0.073175,medium
DBP35,1650,4536,-0.049985,-0.120815,medium
DBP35,1331,4705,0.010224999999999998,-0.06326999999999999,medium
DBP35,1398,1227,-0.00544,0.145505,medium
DBP35,5012,2152,-0.020914999999999996,-0.14893,medium
DBP35,5865,3277,0.04696,-0.03963,medium
DBP35,4100,1436,0.106685,-0.0065249999999999996,medium
DBP35,3517,334,-0.005465000000000005,0.12051,medium
DBP35,1130,6867,0.12073,0.021390000000000003,medium
DBP35,8180,4487,-0.030385000000000002,-0.101225,medium
DBP35,2745,6585,0.020595000000000002,-0.09174,medium
DBP35,4042,2936,-0.019770000000000003,0.041135,medium
DBP35,2484,1008,-0.162445,-0.02148,medium
DBP35,7538,2533,-0.03202,0.08255,medium
DBP35,5451,7153,-0.100415,-0.0011150000000000014,medium
DBP35,7339,2597,0.033745,-0.05507,medium
DBP35,6366,3948,0.042555,0.14336500000000002,medium
DBP35,866,6857,-0.079675,-0.19603,medium
DBP35,7049,4172,0.0224,-0.08483500000000001,medium
DBP35,7800,4081,-0.004715,-0.11551,medium
DBP35,3755,177,-0.08668999999999999,-0.01543,medium
DBP35,6268,698,0.009364999999999998,-0.12606499999999998,medium
DBP35,2209,6198,-0.121745,-0.01105,medium
DBP35,2859,1152,-0.011635,-0.10372500000000001,medium
DBP35,3503,4120,0.0089,0.110875,medium
DBP35,3710,2615,0.06991,-0.018975,medium
DBP35,3921,863,-0.01045,-0.093865,medium
DBP35,5738,1123,0.03789,0.23231000000000002,medium
DBP35,3206,5134,0.36383,0.020249999999999997,medium
DBP35,3877,2614,0.0872,-0.051495,medium
DBP35,1814,4596,-0.01542,0.06570000000000001,medium
DBP35,7436,2270,-0.043335,0.10632,medium
DBP35,192,6173,-0.041925000000000004,-0.130685,medium
DBP35,3128,2393,-0.022980000000000004,-0.07711,medium
DBP35,5995,7049,0.228945,0.0224,medium
DBP35,7190,2386,-0.04493,-0.11835,medium
DBP35,3208,170,0.149365,-0.02042,medium
DBP35,405,7847,-0.016805,-0.11463000000000001,medium
DBP35,2337,6221,-0.03912,0.06689500000000001,medium
DBP35,7544,8132,0.17626,0.022255,medium
DBP35,3061,3554,-0.081175,-0.024574999999999993,medium
DBP35,3159,5414,-0.00358,0.00117,hard
DBP35,1672,6654,0.05959,0.14585,hard
DBP35,3553,8166,-0.04994,-0.039275000000000004,hard
DBP35,2362,3450,-0.201845,-0.12104499999999999,hard
DBP35,3501,3761,0.09331500000000001,0.275715,hard
DBP35,3454,336,0.03579,0.060055,hard
DBP35,4084,3062,0.089755,0.053459999999999994,hard
DBP35,1012,776,0.072395,0.054395,hard
DBP35,4255,1882,0.091295,0.03263,hard
DBP35,3055,2610,-0.038415,-0.069615,hard
DBP35,331,4872,0.032255,0.03806,hard
DBP35,5736,407,0.026144999999999998,-0.02297,hard
DBP35,7107,816,0.06788,0.09897,hard
DBP35,4141,6821,-0.02859,-0.065715,hard
DBP35,1087,1437,0.088075,0.14188,hard
DBP35,38,5548,0.22096,0.084425,hard
DBP35,8074,902,0.145095,0.131135,hard
DBP35,577,7200,0.136,0.18023499999999998,hard
DBP35,2676,4070,-0.014454999999999999,-0.009079999999999998,hard
DBP35,6232,4934,-0.061155,-0.10335,hard
DBP35,5874,3919,0.0032999999999999974,-0.0028599999999999997,hard
DBP35,4799,6190,0.022875,0.045145000000000005,hard
DBP35,4997,5276,-0.0656,-0.12276999999999999,hard
DBP35,7547,3701,0.14966000000000002,0.095355,hard
DBP35,4378,6876,0.08502000000000001,0.05687,hard
DBP35,1627,3754,0.1469,0.061255000000000004,hard
DBP35,2014,1190,0.064955,0.06135499999999999,hard
DBP35,4269,6291,0.13132,0.08901,hard
DBP35,3208,7448,0.149365,0.12538,hard
DBP35,4839,2225,-0.10076,-0.08938499999999999,hard
DBP35,6596,5167,-0.10335,-0.1048,hard
DBP35,6786,6735,-0.060655,-0.01993,hard
DBP35,7683,1332,0.02446,0.083995,hard
DBP35,6902,3031,-0.062925,-0.077765,hard
DBP35,2644,6184,0.013564999999999999,-0.033085,hard
DBP35,3197,3485,0.025445000000000002,0.03488,hard
DBP35,2603,1119,-0.14014,-0.09468,hard
DBP35,1065,6626,0.2121,0.105145,hard
DBP35,798,6161,-0.05584,-0.09878,hard
DBP35,7752,1385,-0.023575000000000002,-0.0013099999999999987,hard
DBP35,5631,5269,-0.04757,-0.07379000000000001,hard
DBP35,813,1149,-0.054215,-0.013825,hard
DBP35,1753,2982,0.007889999999999998,0.01728,hard
DBP35,6017,3456,0.02937,0.03983,hard
DBP35,1632,3486,-0.1008,-0.06999,hard
DBP35,618,5470,-0.045735000000000005,-0.07985500000000001,hard
DBP35,3032,5504,-0.0015700000000000002,0.041925000000000004,hard
DBP35,4634,3215,0.057375,0.010389999999999996,hard
DBP35,2219,2417,0.027745000000000006,0.034325,hard
DBP35,1686,4925,-0.04052,-0.08027,hard
DBP35,3805,4662,0.14184999999999998,0.043829999999999994,hard
DBP35,5720,6598,0.017150000000000002,0.031675,hard
DBP35,1463,3847,0.01006,0.023645,hard
DBP35,7208,7715,-0.0923,-0.064395,hard
DBP35,6538,4421,-0.13529,-0.073065,hard
DBP35,7858,3535,-0.0257,-0.039525000000000005,hard
DBP35,2820,1225,0.036155,0.09792000000000001,hard
DBP35,5164,13,-0.012360000000000003,-0.037835,hard
DBP35,4254,4497,0.08896,0.058245000000000005,hard
DBP35,2969,1221,0.0787,0.15637,hard
DBP35,480,2230,-0.106045,-0.09331500000000001,hard
DBP35,5634,6287,-0.09042,-0.04672,hard
DBP35,885,5573,-0.036595,-0.014494999999999997,hard
DBP35,618,5599,-0.045735000000000005,-0.06437999999999999,hard
DBP35,2794,3935,0.067875,0.17739,hard
DBP35,2831,2617,-0.068775,-0.031549999999999995,hard
DBP35,2565,7648,0.01633,0.06557,hard
DBP35,3958,5981,0.317305,0.079425,hard
DBP35,1680,4373,-0.012315,0.016085,hard
DBP35,4308,1588,0.078785,0.03923,hard
DBP35,154,4508,-0.004520000000000001,0.035925,hard
DBP35,5608,1911,0.07964,0.10616500000000001,hard
DBP35,1753,6351,0.007889999999999998,0.02011,hard
DBP35,4671,5018,-0.11207,-0.091975,hard
DBP35,302,7307,0.14182499999999998,0.10638500000000001,hard
DBP35,3664,7675,-0.09892500000000001,-0.12279,hard
DBP35,7619,4691,0.057179999999999995,0.009260000000000001,hard
DBP35,4685,5765,-0.14789000000000002,-0.16041499999999997,hard
DBP35,181,6383,-0.037149999999999996,-0.040255,hard
DBP35,6906,2865,0.004699999999999999,0.043519999999999996,hard
DBP35,3036,968,-0.090765,-0.0452,hard
DBP35,5447,912,-0.063805,-0.02203,hard
DBP35,4493,3628,-0.04716,-0.04107,hard
DBP35,6851,6340,-0.16252499999999998,-0.09549,hard
DBP35,793,3149,-0.0297,-0.01066,hard
DBP35,2818,3524,0.034140000000000004,0.0088,hard
DBP35,4048,5408,-0.10664499999999999,-0.112945,hard
DBP35,656,4336,-0.081815,-0.099335,hard
DBP35,1423,4532,0.082755,0.017884999999999998,hard
DBP35,1378,7560,0.034345,-0.007355,hard
DBP35,6953,3764,-0.025285000000000002,-0.043340000000000004,hard
DBP35,6170,5750,0.06345,0.08376,hard
DBP35,690,4204,0.047385,0.04353,hard
DBP35,3178,3795,0.17069,0.128695,hard
DBP35,6569,1841,-0.08087,-0.158995,hard
DBP35,4290,1540,0.08061,0.021645,hard
DBP35,2494,5536,-0.015745,0.01325,hard
DBP35,5705,5209,0.026975,-0.009394999999999997,hard
DBP35,1233,3263,-0.019620000000000002,-0.040799999999999996,hard
DBP35,114,5518,-0.09586,-0.1152,hard
DBP35,3235,7688,0.00558,0.024635,hard
DBP35,6086,539,0.03961,0.041565000000000005,hard
DBP35,8136,6799,-0.07553,-0.14797,hard
DBP35,4007,4595,0.020970000000000003,0.00027000000000000006,hard
DBP35,3159,5934,-0.00358,-0.015794999999999997,hard
DBP35,7806,5542,-0.028255000000000002,-0.06772500000000001,hard
DBP35,5865,421,0.04696,-0.005980000000000001,hard
DBP35,7041,6526,-0.16014499999999998,-0.097805,hard
DBP35,6625,2574,-0.093935,-0.041965,hard
DBP35,1621,3989,-0.058715,-0.031084999999999995,hard
DBP35,754,6511,0.009134999999999999,-0.006400000000000001,hard
DBP35,1338,4904,-0.122185,-0.147325,hard
DBP35,7543,7540,0.005290000000000003,0.044425000000000006,hard
DBP35,2527,534,0.05865,0.012545,hard
DBP35,6922,6638,-0.09638,-0.13377,hard
DBP35,7570,481,-0.01423,0.026584999999999998,hard
DBP35,4119,1952,-0.043145,-0.07128999999999999,hard
DBP35,3463,4253,-0.08058,-0.120245,hard
DBP35,2639,1334,-0.05127,-0.018819999999999996,hard
DBP35,2447,5669,-0.037790000000000004,-0.07238,hard
DBP35,3351,5401,-0.004995000000000003,-0.0431,hard
DBP35,4719,7213,-0.063015,-0.065885,hard
DBP35,7883,1003,0.11481,0.081455,hard
DBP35,1621,4846,-0.058715,-0.1162,hard
DBP35,5865,2691,0.04696,0.11263999999999999,hard
DBP35,7382,5716,0.034595,0.039645,hard
DBP35,1675,1432,0.127935,0.14269,hard
